Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from cardiovascular diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from digestive diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from unintentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from intentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from neuropsychiatric conditions per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory diseases per 100,000 people, in both sexes aged all ages"
Tajikistan,TJK,1986,91.01879,335.59854,79.77078,51.23746,48.163445,37.093052,8.865193,6.136857,71.326675
Tajikistan,TJK,1987,93.24878,348.52295,78.5849,53.532223,50.20026,38.21964,7.772035,6.6363916,67.013565
Tajikistan,TJK,1988,91.815285,386.407,79.21994,55.358536,43.36779,43.79687,8.145133,7.3379645,61.46234
Tajikistan,TJK,1989,94.608765,389.74686,68.254555,51.7886,32.662777,42.076584,9.626099,6.7796183,50.900116
Tajikistan,TJK,1990,89.870224,369.09332,70.58108,48.02648,31.692251,43.06089,9.600359,5.6404724,54.292503
Tajikistan,TJK,1991,87.70954,364.93405,63.350666,55.022247,31.690075,40.979588,8.83014,7.8768535,52.238968
Tajikistan,TJK,1992,78.7468,391.0032,61.925766,62.14068,32.657673,54.536304,18.638847,8.791037,64.367615
Tajikistan,TJK,1993,76.25124,455.55573,84.456505,86.90101,34.937305,170.90367,74.51137,11.037189,72.77756
Tajikistan,TJK,1994,64.41723,482.29935,90.415276,70.141106,39.245583,46.400616,19.130127,11.037497,71.75743
Tajikistan,TJK,1995,52.356686,447.15988,91.35805,59.73621,38.59779,37.502033,13.679386,10.739959,58.835903
Tajikistan,TJK,1996,51.220074,452.67114,70.88661,56.720867,39.715454,32.253803,18.921808,11.409628,51.41462
Tajikistan,TJK,1997,53.38142,429.3221,63.976086,54.77682,37.573364,29.629702,16.944304,9.092605,35.643112
Tajikistan,TJK,1998,52.97425,430.17734,60.71556,42.895836,36.688442,28.229883,14.322703,7.6528993,44.772346
Tajikistan,TJK,1999,60.2133,446.57068,49.400772,38.06121,35.551483,22.565079,12.965631,8.469149,32.891148
Tajikistan,TJK,2000,52.564743,397.4276,53.130035,34.470554,35.156384,21.83761,7.664596,6.463637,34.647736
Tajikistan,TJK,2001,54.854095,432.79578,47.8356,35.48696,39.293056,22.968817,6.445788,7.5062466,40.169136
Tajikistan,TJK,2002,64.490524,465.07727,38.414234,30.828,36.635212,26.047277,7.3388834,9.072445,40.909542
Tajikistan,TJK,2003,60.67464,460.31696,36.0631,29.055763,34.73157,22.5697,6.934568,8.574848,41.13244
Tajikistan,TJK,2004,59.367325,429.08948,31.113052,24.322569,36.0512,23.589771,6.010807,6.9808173,37.27795
Tajikistan,TJK,2005,63.14578,542.7948,33.062115,27.897705,41.105522,24.40958,5.8305144,8.567521,40.79686
Tajikistan,TJK,2017,53.592625,394.29648,9.178508,7.788954,28.086952,10.457169,2.9195495,17.780752,14.924174
Tajikistan,TJK,2016,58.750053,454.58536,18.897587,11.576292,30.090515,12.918504,4.2916665,14.880118,17.671455
Thailand,THA,1969,20.953903,41.19931,33.91915,85.919395,35.008354,25.617846,25.112144,13.122434,5.7279134
Thailand,THA,1970,20.14748,35.7209,33.153164,64.739784,33.11395,24.898098,23.254723,11.656253,5.492725
Thailand,THA,1971,19.295916,42.620064,26.945223,69.254196,29.838682,24.864977,21.737082,11.378583,6.2342796
Thailand,THA,1972,21.365322,49.920902,51.174614,73.43442,35.000595,27.926954,17.495415,12.836863,8.383874
Thailand,THA,1973,25.99314,46.962425,44.090305,69.57039,37.29311,30.962551,23.144033,13.498736,5.2178135
Thailand,THA,1974,27.323673,48.302963,30.126026,73.695854,34.253326,31.687546,27.161732,14.239413,6.671689
Thailand,THA,1975,30.218721,42.286747,40.871353,79.51329,47.053436,38.02691,41.03215,14.616328,6.9522924
Thailand,THA,1976,22.884218,37.971653,54.181313,58.10074,33.274464,28.596395,28.835804,12.060359,4.196883
Thailand,THA,1977,28.153732,38.101257,58.05864,65.72272,34.341618,35.0049,28.204605,13.436244,5.486401
Thailand,THA,1978,30.208511,38.98073,46.394146,67.094574,32.99506,37.28698,30.009766,13.932824,6.583312
Thailand,THA,1979,34.774906,69.92797,42.35749,60.53791,34.792664,39.05016,37.40595,15.77329,6.976905
Thailand,THA,1980,40.62822,80.53182,20.46515,61.28508,34.810814,40.007877,38.138683,16.17028,7.1031466
Thailand,THA,1981,39.5793,74.66758,15.544319,50.573647,33.279503,36.522545,37.517,14.8637295,9.435139
Thailand,THA,1982,41.377983,79.52646,16.294027,49.47688,35.044903,35.52658,31.771278,14.469312,11.150709
Thailand,THA,1983,41.991264,78.98915,15.490816,48.026176,32.33061,37.23308,25.197613,14.588887,10.508821
Thailand,THA,1984,40.311676,78.87317,10.724659,40.808086,29.264326,33.325367,22.54934,12.558151,8.30421
Thailand,THA,1985,41.184086,77.826935,11.26586,37.898994,28.885094,30.547066,19.526777,12.080031,7.3457465
Thailand,THA,1986,41.653297,76.43256,9.736803,35.387592,26.665733,25.568716,16.784006,12.383404,6.315998
Thailand,THA,1987,46.211723,85.28831,9.899917,40.282658,28.022938,26.79237,16.236189,14.138134,7.8287697
Thailand,THA,1990,53.872417,99.87001,9.440742,28.948763,24.580456,41.509537,15.529478,13.391864,8.115504
Thailand,THA,1991,55.01669,104.13337,9.486205,27.754854,24.037285,44.4649,14.571091,13.604291,8.967163
Thailand,THA,1992,56.951237,105.50089,9.585118,27.263086,22.892042,47.28117,14.7752495,13.246821,9.299845
Thailand,THA,1994,66.948906,124.181946,14.254376,35.59066,24.610355,58.904163,11.419356,13.614534,33.444855
Thailand,THA,1995,61.024654,118.10943,13.125405,36.2149,21.103176,58.764538,12.915024,14.133429,32.46879
Thailand,THA,1996,56.699226,122.98215,13.288976,35.234623,19.608881,54.771305,16.485857,22.35966,24.212265
Thailand,THA,1997,48.9382,110.95105,10.44251,31.499346,15.717671,41.70298,12.284145,13.8005,25.70701
Thailand,THA,1998,54.230003,98.43177,10.2439785,32.45187,14.164068,27.418833,14.371087,15.627075,30.226536
Thailand,THA,1999,63.673374,77.53734,16.315842,44.315727,15.222884,33.552937,16.902105,16.530376,20.781958
Thailand,THA,2000,68.13674,58.540257,15.919226,54.487118,15.53999,36.950706,14.344527,16.4593,21.856539
Thailand,THA,2002,79.78795,59.094315,20.344683,73.72551,19.209305,37.871605,12.523949,10.299092,23.419403
Thailand,THA,2003,80.48435,67.75658,22.901033,81.15722,19.104809,35.124264,13.50098,7.992467,22.90226
Thailand,THA,2004,78.73538,63.752388,24.515654,71.096085,17.595474,36.157616,10.586164,3.6425848,13.614739
Thailand,THA,2005,76.07113,57.346985,20.326593,63.682735,19.153227,32.169636,10.466411,7.925703,19.645092
Thailand,THA,2006,75.84438,51.39232,19.41628,58.853424,18.689337,31.163465,9.810593,7.367293,17.920315
Thailand,THA,2007,84.602974,56.61501,21.298447,61.71908,20.03339,30.674702,10.635674,7.3559456,20.836905
Thailand,THA,2008,86.09503,56.677002,21.484613,62.10948,19.670162,29.264402,10.115139,6.895574,21.630808
Thailand,THA,2009,84.99829,54.562817,21.323904,60.49116,19.071117,28.972225,9.681464,6.2469482,20.472725
Thailand,THA,2010,85.39224,59.436314,23.56906,63.633015,19.264275,34.96581,10.210766,6.0478015,22.522509
Thailand,THA,2011,86.804634,63.991558,23.268394,61.5854,19.796335,36.73196,9.715954,7.061807,24.76697
Thailand,THA,2012,87.36393,64.96284,22.252678,62.622856,19.768574,35.166164,9.914986,8.368319,24.424051
Thailand,THA,2013,89.67551,72.81616,27.736662,58.971645,21.699266,35.68332,9.836825,9.594692,18.658037
Thailand,THA,2014,89.645996,74.890274,31.923225,55.750465,22.084047,34.832172,9.249466,10.330377,19.79268
Thailand,THA,2019,89.794846,79.4984,38.17003,40.51812,23.526651,40.55472,9.289746,19.92997,13.508334
Thailand,THA,2018,89.03203,74.487755,33.645332,45.035152,21.831757,36.551163,8.182747,12.607827,13.183066
Thailand,THA,2017,89.47688,77.35702,34.86766,46.025204,22.530285,36.10745,7.9059663,12.082583,13.689328
Thailand,THA,2016,91.91514,82.35507,34.530968,47.71126,24.385538,35.24444,8.112289,12.896835,15.946249
Thailand,THA,2015,91.09088,75.73187,34.35275,56.140812,22.700865,33.85806,8.804921,11.299649,15.35992
Trinidad and Tobago,TTO,1951,101.029755,381.71408,77.02827,222.0487,44.168037,38.500916,9.555287,30.858162,68.86477
Trinidad and Tobago,TTO,1952,106.43493,391.89026,80.14222,206.01483,43.79444,45.063553,11.214151,30.908257,61.33144
Trinidad and Tobago,TTO,1953,101.45696,479.9049,71.812164,158.53146,52.727554,42.345505,14.442529,14.348705,55.972904
Trinidad and Tobago,TTO,1954,106.272,491.2754,56.47898,148.5368,45.819824,41.31505,13.396912,32.29236,51.113987
Trinidad and Tobago,TTO,1955,119.48501,549.48914,69.63576,134.8248,48.019924,43.69628,15.329194,18.83709,63.104794
Trinidad and Tobago,TTO,1956,110.291275,576.6369,56.376175,113.55338,43.939034,36.434113,16.141804,24.227417,63.962322
Trinidad and Tobago,TTO,1957,112.85107,571.84357,85.46602,103.78611,47.528374,37.98114,15.51107,25.230412,72.209595
Trinidad and Tobago,TTO,1958,112.13935,562.61694,48.977722,157.33789,44.54341,37.86205,9.302728,28.491302,53.39036
Trinidad and Tobago,TTO,1960,100.612045,465.54453,60.078655,86.940956,44.692337,36.979862,9.703732,19.330702,38.730183
Trinidad and Tobago,TTO,1961,104.76182,548.52136,90.836,87.18539,41.33278,42.33166,10.552007,12.701238,36.44071
Trinidad and Tobago,TTO,1962,117.200386,506.53082,60.80608,58.20588,46.240795,44.09012,11.165769,21.509035,42.58533
Trinidad and Tobago,TTO,1963,117.70315,527.80005,61.004547,65.28773,46.823147,50.538555,7.973546,18.973164,32.280678
Trinidad and Tobago,TTO,1966,121.76367,576.6906,94.49179,52.018032,36.861443,,,17.825447,51.230003
Trinidad and Tobago,TTO,1967,133.53787,601.7063,61.40807,54.652786,40.59184,,15.9772005,17.793776,51.86475
Trinidad and Tobago,TTO,1968,138.79689,609.54785,68.1087,53.302376,42.176796,,18.263964,14.182931,43.937515
Trinidad and Tobago,TTO,1970,132.25545,652.64557,58.331783,58.192604,50.646633,56.037987,17.967302,12.632524,31.088308
Trinidad and Tobago,TTO,1971,120.57119,618.1799,73.98126,51.778214,47.231007,50.820873,12.104119,14.427745,50.394035
Trinidad and Tobago,TTO,1972,119.753136,593.1707,66.62048,52.128815,42.735245,46.865967,18.073835,16.993124,44.082916
Trinidad and Tobago,TTO,1973,114.79815,594.3269,75.95978,54.348904,50.286076,48.055073,19.470528,18.145615,48.845894
Trinidad and Tobago,TTO,1974,117.66499,520.6049,47.920494,49.729614,42.31071,50.710506,18.4075,15.543361,41.753746
Trinidad and Tobago,TTO,1975,118.46536,527.0379,64.038864,45.736084,45.7212,47.198048,17.620071,13.478161,41.227596
Trinidad and Tobago,TTO,1976,107.5012,531.954,66.31404,46.366196,44.699062,47.681152,17.64855,20.893362,43.307457
Trinidad and Tobago,TTO,1977,103.391045,507.92252,59.18148,36.611343,46.925617,55.87066,18.613571,20.00285,43.321
Trinidad and Tobago,TTO,1978,104.32283,463.97025,50.672657,35.899284,46.22392,44.569473,10.679857,16.001038,39.37659
Trinidad and Tobago,TTO,1979,100.38029,476.31567,54.79172,34.949413,49.539146,44.76795,12.166893,14.4168215,38.847916
Trinidad and Tobago,TTO,1980,114.37578,525.2996,55.856106,39.347702,49.585407,39.49052,6.7748513,10.632062,34.999245
Trinidad and Tobago,TTO,1981,111.291016,498.2783,46.319447,34.89879,45.522884,41.83305,9.626602,13.360431,40.16252
Trinidad and Tobago,TTO,1982,112.13029,504.35922,45.94489,24.065533,45.168736,60.1242,10.843406,13.71217,38.97208
Trinidad and Tobago,TTO,1983,118.37132,493.1647,43.210323,25.311623,44.2452,48.797497,15.593623,18.48641,34.616276
Trinidad and Tobago,TTO,1984,121.12057,422.4028,33.374493,20.429642,46.43979,43.99916,12.839316,18.263235,35.581112
Trinidad and Tobago,TTO,1985,113.20945,408.68353,36.845837,17.1097,46.024807,42.93511,12.66564,17.857647,37.63551
Trinidad and Tobago,TTO,1986,126.52883,405.4364,30.75722,19.394344,35.87877,38.526176,18.066933,17.828472,30.047863
Trinidad and Tobago,TTO,1987,128.7499,422.86914,39.086407,21.269,34.74286,36.705727,21.692314,16.327354,34.83039
Trinidad and Tobago,TTO,1988,127.92807,397.5152,36.21775,22.650314,35.19128,31.73745,25.03624,18.731337,31.792007
Trinidad and Tobago,TTO,1989,122.2163,406.5677,35.698914,19.117144,37.707882,28.843231,25.935595,19.012213,34.51525
Trinidad and Tobago,TTO,1990,118.253624,366.47336,36.575882,21.447344,40.295677,31.329742,25.061998,17.593014,32.858562
Trinidad and Tobago,TTO,1991,120.53057,388.26196,32.68177,20.514296,36.758022,32.36173,21.65205,19.124361,30.639027
Trinidad and Tobago,TTO,1992,113.33983,347.31223,28.37696,21.048231,35.980785,29.864838,25.714016,17.707474,27.884851
Trinidad and Tobago,TTO,1993,111.45833,352.75806,29.90175,20.61206,34.990837,33.066936,25.495367,21.579668,29.24788
Trinidad and Tobago,TTO,1994,119.23479,368.9894,33.249203,15.440975,35.763065,28.91182,26.060194,20.351381,27.592157
Trinidad and Tobago,TTO,1995,129.53311,378.65356,34.92044,20.932768,32.726555,25.87802,28.370811,16.381275,30.453047
Trinidad and Tobago,TTO,1996,125.80135,384.97177,34.189335,22.461779,32.52059,31.735659,24.419628,18.335194,32.17201
Trinidad and Tobago,TTO,1997,126.01222,380.2784,28.08508,15.659326,30.18421,23.56363,23.201101,16.406229,22.080418
Trinidad and Tobago,TTO,1998,119.54416,386.40714,34.215443,17.308413,31.741867,26.502254,23.03915,15.788186,24.68382
Trinidad and Tobago,TTO,1999,121.52324,384.19302,28.017868,61.65337,34.078217,28.72999,21.48734,16.518242,27.149704
Trinidad and Tobago,TTO,2000,113.77326,344.0034,18.459198,59.96666,31.504927,29.072714,25.610178,17.65961,20.225115
Trinidad and Tobago,TTO,2001,111.01107,336.7387,15.705951,58.577106,34.542458,33.730244,29.436872,17.25669,20.093483
Trinidad and Tobago,TTO,2002,114.217735,326.6207,21.654772,55.092632,34.694088,27.47304,26.257956,19.378067,21.304832
Trinidad and Tobago,TTO,2003,115.390015,329.84076,26.261036,47.987907,30.487726,29.788183,31.427633,21.412666,24.47202
Trinidad and Tobago,TTO,2004,114.40007,306.41116,24.666498,37.663986,35.005657,29.868683,35.285057,18.593494,23.177687
Trinidad and Tobago,TTO,2005,113.07017,292.7761,21.968744,38.969692,36.387524,29.2867,39.61153,20.93984,21.662542
Trinidad and Tobago,TTO,2006,106.27151,279.21762,19.810467,38.162727,31.854933,30.497393,40.26748,20.107086,19.291723
Trinidad and Tobago,TTO,2007,109.89322,254.964,18.472801,31.968239,31.069721,33.76248,40.60441,20.451376,19.351814
Trinidad and Tobago,TTO,2008,108.10322,263.56085,18.633614,34.363506,36.431152,35.876972,55.854046,18.73814,24.29424
Trinidad and Tobago,TTO,2009,102.651634,240.34967,18.153318,32.55251,27.528898,29.433664,44.345715,19.217136,20.843714
Trinidad and Tobago,TTO,2010,113.81666,245.16962,15.95615,30.504095,25.472073,26.8926,48.168976,21.058712,22.53273
Trinidad and Tobago,TTO,2011,106.57938,215.54198,13.249238,28.820644,22.169537,26.445507,35.986904,17.680393,19.169157
Trinidad and Tobago,TTO,2012,103.43129,224.33752,13.830389,24.852173,22.160238,22.845829,37.893867,18.758102,19.756199
Turkey,TUR,2009,91.53429,187.7948,5.967803,7.580829,11.390076,13.784981,2.5653563,14.050133,35.42263
Turkey,TUR,2010,94.412,184.57266,5.423286,7.85798,11.488314,15.017895,3.5376902,17.356562,33.06103
Turkey,TUR,2011,95.90197,181.9235,6.956113,7.7418537,11.659749,14.895098,2.7339382,17.877823,40.178856
Turkey,TUR,2012,95.388985,174.34535,6.706639,8.357084,11.813068,14.63336,3.1319048,20.256056,37.824528
Turkey,TUR,2013,101.65494,195.07582,9.881034,9.05079,12.922027,20.081108,5.597113,20.665579,38.576473
Turkey,TUR,2014,100.38087,200.84702,13.842427,9.364366,13.084189,20.492971,4.9630623,22.475397,39.555935
Turkey,TUR,2019,85.998985,171.54158,27.718386,13.478909,10.811309,12.988715,4.946334,21.840042,33.09035
Turkey,TUR,2018,92.03906,180.27013,24.694891,12.62037,11.21832,17.236065,5.373814,23.935497,34.20923
Turkey,TUR,2017,95.12732,195.293,23.109903,12.477838,12.000691,19.440092,5.3573465,25.497517,36.352894
Turkey,TUR,2016,97.59334,200.6665,21.826916,10.936833,12.475915,20.589148,4.918742,25.60546,38.371536
Turkey,TUR,2015,97.84727,199.50668,16.995024,10.850136,12.699962,19.433079,3.8785398,24.746666,38.31836
Turkmenistan,TKM,1981,138.87106,510.3797,140.44687,58.344658,51.657368,45.22509,20.714327,7.798603,66.769005
Turkmenistan,TKM,1982,124.42991,515.6943,130.17757,51.29179,47.64216,43.02582,16.59389,7.2234306,54.25465
Turkmenistan,TKM,1985,126.61476,524.6145,109.73377,60.86138,43.510426,44.652386,15.227986,8.022148,70.70664
Turkmenistan,TKM,1986,128.43309,531.1141,115.94897,62.244267,44.77119,46.139545,16.72848,9.600962,62.03619
Turkmenistan,TKM,1987,124.06891,525.36597,95.95392,59.94921,45.77825,47.282093,15.593972,8.557775,60.530727
Turkmenistan,TKM,1988,124.60441,536.52954,94.543205,65.25795,48.98308,48.03107,17.307066,9.853293,53.52356
Turkmenistan,TKM,1989,118.35318,552.80133,93.127945,58.783916,49.45102,50.093166,17.229715,9.881719,47.382492
Turkmenistan,TKM,1990,113.05606,520.6229,58.97896,52.796467,50.83895,52.5842,19.006052,7.412252,53.310493
Turkmenistan,TKM,1991,112.309395,609.59607,64.67224,52.232265,53.71132,42.65007,30.022057,5.6737113,50.058212
Turkmenistan,TKM,1992,108.46171,621.75037,69.45082,47.87408,48.515327,40.738945,26.381823,4.420384,47.19669
Turkmenistan,TKM,1993,112.738495,700.99646,77.53635,59.511444,47.24514,49.67253,18.018309,6.1805944,46.424183
Turkmenistan,TKM,1994,102.95452,766.6425,81.44907,59.952312,52.74612,47.615578,12.972344,9.5794935,51.617035
Turkmenistan,TKM,1995,88.007385,661.9786,74.26976,61.24237,49.235283,39.00498,11.51263,9.9497175,40.546963
Turkmenistan,TKM,1996,89.778336,692.0342,69.49869,60.671684,54.476967,37.557514,14.739719,10.72818,43.397907
Turkmenistan,TKM,1997,82.7289,645.2939,71.676735,57.499454,58.71422,38.444252,14.624643,11.60601,35.105362
Turkmenistan,TKM,1998,76.80657,641.971,68.66556,49.464607,52.352943,39.724773,18.816402,11.989588,34.1356
Turkmenistan,TKM,1999,44.154053,551.7787,,43.113636,45.71904,40.76503,17.61482,8.753765,20.120043
Turkmenistan,TKM,2000,69.066895,592.894,,45.267403,44.930264,32.78762,12.601905,9.972794,35.191093
Turkmenistan,TKM,2001,67.63727,572.2757,,40.070686,49.00571,33.846264,14.426778,10.321577,29.968111
Turkmenistan,TKM,2002,66.64189,624.9409,,30.847584,50.34808,40.974457,13.524375,12.302707,27.9982
Turkmenistan,TKM,2003,62.863216,618.9201,,28.69089,52.769005,38.07671,11.869542,14.395836,25.013384
Turkmenistan,TKM,2004,64.68748,610.68713,,26.575846,50.891533,37.481678,11.725164,10.368209,24.899303
Turkmenistan,TKM,2005,61.40269,624.02356,,25.633194,55.675014,37.936497,12.867224,13.21938,25.323696
Turkmenistan,TKM,2006,61.147053,580.63495,,22.356926,53.701427,39.05407,13.184853,13.625231,21.540613
Turkmenistan,TKM,2007,64.016945,564.6019,,22.41265,52.685947,34.35562,9.936207,10.038964,24.367672
Turkmenistan,TKM,2009,71.6068,470.20273,,23.797024,49.565952,27.759905,4.7645173,10.899865,21.677067
Turkmenistan,TKM,2010,77.044365,459.23972,,25.217018,47.443573,27.779678,5.604147,7.8696904,13.695855
Turkmenistan,TKM,2011,70.67278,461.03033,,20.706133,48.66379,26.0223,4.6695385,6.0783215,15.426474
Turkmenistan,TKM,2012,69.50223,456.1826,,15.439794,48.9185,21.681515,4.1186924,5.429343,13.874119
Turkmenistan,TKM,2013,65.928955,449.11835,,14.70644,50.45823,31.566797,3.4862242,6.100334,15.566458
Turkmenistan,TKM,2014,66.064186,440.27875,,16.248253,53.851383,18.870392,4.2034955,5.884851,16.880795
Turkmenistan,TKM,2015,66.8374,429.99884,,13.92108,54.989357,20.535696,3.6608748,6.132979,16.24148
Ukraine,UKR,1981,121.635124,530.6347,16.099108,15.725883,26.729975,67.64109,27.57964,11.025334,60.601936
Ukraine,UKR,1982,123.96695,522.87787,15.001736,15.356698,26.340727,63.303368,28.440342,10.410464,55.549915
Ukraine,UKR,1985,129.179,560.6073,12.502518,14.691174,25.86332,55.82485,24.773108,10.119949,59.08613
Ukraine,UKR,1986,133.59215,496.58707,8.923095,12.297438,22.912897,52.355183,20.470366,8.53828,51.340042
Ukraine,UKR,1987,137.18062,507.51306,8.024472,12.29914,22.732029,53.549774,21.753666,8.447594,51.81608
Ukraine,UKR,1988,139.91904,507.022,8.461125,12.360304,22.508074,56.858173,22.09278,8.614013,50.74266
Ukraine,UKR,1989,142.98271,468.1056,6.648162,11.6023035,22.860905,64.26695,25.855827,8.592757,47.50475
Ukraine,UKR,1990,144.57784,443.1929,7.3951607,11.418291,23.632963,67.576546,26.164572,8.982128,44.42951
Ukraine,UKR,1991,147.73329,460.74054,7.8376174,12.427115,26.33977,73.87974,26.789932,10.531425,45.651836
Ukraine,UKR,1992,147.52791,472.05692,7.8468494,13.110377,27.77323,77.45626,30.905758,11.788808,44.955055
Ukraine,UKR,1993,145.29382,532.4475,9.133546,14.7520485,29.629946,75.02957,32.590412,12.888828,49.257687
Ukraine,UKR,1994,145.56479,563.0171,9.814689,16.012354,29.810528,78.81101,36.644424,13.909887,51.511375
Ukraine,UKR,1995,143.30275,588.70166,13.140674,19.67973,34.80932,85.04489,39.290707,17.802774,51.68801
Ukraine,UKR,1996,138.84421,583.9628,12.120092,20.753311,34.59224,81.6366,40.30828,16.802011,49.46858
Ukraine,UKR,1997,136.6499,581.04193,11.564374,20.754663,33.096214,76.07517,38.019733,15.237802,46.440834
Ukraine,UKR,1998,135.90343,561.03186,9.624253,18.903622,30.416075,70.322784,36.987576,12.480877,40.531933
Ukraine,UKR,1999,136.57465,577.85236,11.25471,22.711113,31.915833,71.5923,36.63181,13.032626,40.389492
Ukraine,UKR,2000,135.5386,593.6343,13.456131,24.43897,34.473183,74.48692,37.175613,13.911607,39.59335
Ukraine,UKR,2001,132.32782,582.35016,11.967066,24.603788,35.19218,80.78436,34.263943,13.968762,34.836872
Ukraine,UKR,2002,130.75339,600.3251,12.107321,23.057846,37.027554,85.7258,32.880257,14.659309,32.776646
Ukraine,UKR,2003,128.6997,615.0593,11.747717,23.887383,39.996796,81.461586,31.722752,15.268997,30.933752
Ukraine,UKR,2004,127.54534,607.0711,11.6791315,24.539282,45.633682,84.3482,29.287844,16.991976,28.806036
Ukraine,UKR,2005,127.235466,621.81,,34.56032,52.03702,100.84627,27.390024,17.593872,28.336678
Ukraine,UKR,2006,125.0557,603.02844,,32.80862,49.46081,93.01996,25.720917,16.615107,25.119167
Ukraine,UKR,2007,124.190704,596.57227,,33.871445,55.616856,96.43481,26.161695,17.888376,24.050318
Ukraine,UKR,2008,122.89712,589.4538,,34.770264,58.60387,88.962425,24.121553,17.678831,21.746964
Ukraine,UKR,2009,122.32183,554.50757,,30.457127,49.028126,66.48875,23.450657,14.179148,19.622313
Ukraine,UKR,2010,122.05104,550.055,,29.369509,42.668015,59.37835,21.765345,13.278189,17.987547
Ukraine,UKR,2011,121.391174,512.90735,,28.206593,39.813526,56.569244,21.273153,12.34441,16.083525
Ukraine,UKR,2012,125.505455,501.4748,,27.678444,42.987915,55.47454,20.889442,12.158287,14.410847
Ukraine,UKR,2014,118.958374,506.37878,,22.791874,41.575092,58.101105,21.027374,12.777337,12.712187
Ukraine,UKR,2019,106.76898,441.3176,,16.571035,39.475174,43.627167,14.71275,10.03191,8.038818
Ukraine,UKR,2018,108.1184,446.88403,,18.440708,40.297768,44.658768,15.31537,10.386063,8.987854
Ukraine,UKR,2017,109.0031,440.9673,,17.965418,35.900703,44.885834,15.803584,9.788,9.284692
Ukraine,UKR,2015,112.40626,476.65793,,20.48692,37.387344,48.865135,18.793646,10.536953,11.560304
United Arab Emirates,ARE,2020,38.871925,83.12392,44.87085,30.684566,8.534011,5.469306,1.7354047,4.4443245,17.70592
United Arab Emirates,ARE,2019,38.510544,123.299286,11.312727,20.375624,7.918014,5.1228623,0.7025991,3.5139883,15.993303
United Arab Emirates,ARE,2018,48.993614,131.36433,23.790607,24.71402,9.929633,11.293167,1.3845441,3.3482347,12.198372
United Kingdom,GBR,1950,157.27017,489.69177,54.93622,54.110733,26.597008,32.39775,8.824236,14.156863,52.205307
United Kingdom,GBR,1951,156.8317,517.11804,89.414055,46.47251,27.366034,34.30758,8.742945,14.055783,64.19296
United Kingdom,GBR,1952,157.59587,480.25076,49.76506,36.244762,26.305063,32.34912,8.421169,12.4242935,49.296204
United Kingdom,GBR,1953,156.57422,467.61652,61.28972,32.287697,25.082714,33.672638,9.091924,12.139431,52.185383
United Kingdom,GBR,1954,158.21255,473.01398,45.315376,27.458567,25.44919,33.7169,9.545042,11.649496,46.392685
United Kingdom,GBR,1955,158.47493,479.89594,52.390247,24.827389,25.172234,35.26592,9.556294,12.1583605,50.833794
United Kingdom,GBR,1956,158.96487,475.29105,52.990986,20.88877,24.26527,34.250202,9.910571,11.541683,51.06101
United Kingdom,GBR,1957,158.4167,452.26712,58.732506,19.94208,23.061249,33.49794,10.088802,11.206924,46.578587
United Kingdom,GBR,1958,159.73636,467.52643,51.836174,17.88432,22.285294,34.888775,10.024213,10.9902725,50.384697
United Kingdom,GBR,1959,160.2637,451.11902,65.473015,16.368753,21.73549,35.42383,9.871454,11.240729,49.270836
United Kingdom,GBR,1960,160.25688,452.61966,47.61581,15.368969,21.862696,35.760086,9.734309,11.1242695,45.279224
United Kingdom,GBR,1961,160.09996,458.51434,65.06449,15.278297,21.506178,35.538197,9.788173,11.561853,51.74846
United Kingdom,GBR,1962,161.05467,459.1678,60.241386,14.332386,21.393406,35.21756,10.5268,11.426621,53.1762
United Kingdom,GBR,1963,161.3545,466.96323,68.9857,13.925972,20.88388,35.84114,10.75902,11.388568,56.39918
United Kingdom,GBR,1964,162.4152,425.84253,51.46405,12.68239,19.762608,36.080887,10.358391,10.836426,47.00317
United Kingdom,GBR,1965,162.85732,436.51547,52.563705,12.07089,19.400307,35.61292,9.706428,10.540725,48.083427
United Kingdom,GBR,1966,163.61678,435.58542,64.53686,12.251422,19.514002,36.0761,9.545099,10.974688,50.632442
United Kingdom,GBR,1967,163.99289,414.09558,51.730347,11.387535,18.481474,34.09577,9.093383,10.536497,43.41995
United Kingdom,GBR,1968,166.82191,432.66,71.319595,8.126604,20.897383,30.84063,8.788737,11.525472,51.060143
United Kingdom,GBR,1969,167.9473,426.04947,70.40408,7.8656163,20.945274,31.765888,8.324295,11.519432,51.954983
United Kingdom,GBR,1970,167.58553,417.09665,75.16501,7.227369,19.78524,31.780931,7.760477,11.2219305,46.92284
United Kingdom,GBR,1971,166.66495,408.4113,58.693996,6.6276045,19.632748,31.446196,7.9874396,11.150161,43.245083
United Kingdom,GBR,1972,167.56357,420.14407,68.74532,6.5150313,20.358017,30.439129,8.232441,11.707852,45.260357
